"";"LocationID";"SessionID";"GroupID";"RecordID";"Language";"Lockdown";"start_time";"end_time";"latitude";"longitude";"Traffic";"Other";"Human";"Natural";"ISOPleasant";"ISOEventful";"pleasant";"chaotic";"vibrant";"uneventful";"calm";"annoying";"eventful";"monotonous";"Overall";"Appropriate";"loud";"sss04";"sss05";"who01";"who02";"who03";"who04";"who05";"WHO_Sum";"Age";"Gender";"occ00___Employed";"occ00___Unemployed";"occ00___Retired";"occ00___Student";"occ00___Other";"occ00___RatherNotSay";"occ00_other";"Occupation";"edu00";"eth00";"eth00_other";"misc00";"misc03";"misc03_other";"misc04";"misc01";"use00";"uni00";"res00___1";"res00___2";"res00___3";"res00___4";"res00___5";"res02";"paper";"RecordingLength";"Loudness_N5(soneGF)";"N10_N90(soneGF)";"Sharpness_S(acum)";"Rough_HM_R(asper)";"Rough_HM_Avg,arith(asper)";"FS_Avg,arith(vacil)";"I_HM_Avg,arith(iu)";"Ton_HM_Avg,arith(tuHMS)";"LZeq_L(dB(SPL))";"LAeq_L(A)(dB(SPL))";"LA10_LA90(dB(SPL))";"LCeq_LAeq(dB(SPL))";"LC10_LC90(dB(SPL))";"RA_2D_cp(cPa)";"PA(Zwicker)"
"332";"MarchmontGarden";"MarchmontGarden2";"MC206";303;"English";0;"22.03.2019 11:45";"22.03.2019 11:51";51525111;-124866;2;1;2;3;"0,6036";"-0,3536";4;2;3;4;5;1;2;2;4;3;1;1;3;1;3;3;1;4;48;24;"Male";1;0;0;0;0;0;NA;"Employed";1;1;NA;"Uxbridge";NA;NA;NA;"Peaceful";4;1;1;1;0;0;0;NA;0;3686;982;"1,81";165;"0,0241";"0,0241";"0,00549";"0,346";"0,0902";7385;5231;"3";"14,63";"6,84";114;9962986191
"333";"MarchmontGarden";"MarchmontGarden2";"MC207";304;"English";0;"22.03.2019 11:51";"22.03.2019 12:00";51525111;-124866;2;1;2;2;"0,6464";"-0,1036";4;2;5;4;5;2;3;2;4;4;2;4;4;4;4;3;3;3;68;21;"Male";0;0;0;1;0;0;NA;"Student";5;1;NA;"University college london";NA;NA;NA;"None";4;1;1;1;0;0;0;NA;0;311;128;"3,46";163;"0,0292";"0,0292";"0,0514";"0,404";"0,123";6887;5642;"8,16";"8,99";"4,89";118;1318324757
"334";"MarchmontGarden";"MarchmontGarden3";"MC301";309;"English";0;"26.03.2019 11:13";"26.03.2019 11:22";51525111;-124866;3;2;4;4;"0,3107";"0,3536";5;4;4;2;3;2;4;3;5;3;3;2;3;4;3;2;3;4;64;18;"Male";0;0;0;1;0;0;NA;"Student";2;1;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;0;"11:22endtime";1;34;121;"3,85";149;"0,0306";"0,0306";"0,0217";"0,447";"0,0508";6799;5543;"7,65";"9,04";"6,52";112;1236310821
"335";"MarchmontGarden";"MarchmontGarden3";"MC302";308;"English";0;"26.03.2019 11:12";"26.03.2019 11:25";51525111;-124866;3;2;4;3;"0,25";"0,7071";4;3;4;1;2;3;5;1;4;4;4;5;3;3;3;1;2;3;48;27;"Female";0;1;0;0;0;0;NA;"Unemployed";5;1;NA;"Queen mary";NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;2323;881;"1,45";159;"0,0252";"0,0252";"0,00929";"0,365";"0,0329";6626;5172;"3,2";"11,67";"3,85";106;896150631
"336";"MarchmontGarden";"MarchmontGarden3";"MC302";335;"English";0;"26.03.2019 11:12";"26.03.2019 11:25";51525111;-124866;4;4;3;4;"-0,3232";"-0,1768";3;4;1;3;3;4;2;3;3;2;3;3;4;4;3;1;4;1;52;41;"Female";0;0;0;0;1;0;"Maternity leave";"Other";5;1;NA;"Uni of Pristina, Kosovo";NA;NA;NA;NA;4;2;1;1;0;0;0;NA;1;2323;881;"1,45";159;"0,0252";"0,0252";"0,00929";"0,365";"0,0329";6626;5172;"3,2";"11,67";"3,85";106;896150631
"337";"MarchmontGarden";"MarchmontGarden3";"MC303";310;"English";0;"26.03.2019 11:25";"26.03.2019 11:32";51525111;-124866;2;2;3;2;"0,4268";"-0,2803";4;2;3;4;4;2;2;2;3;4;2;4;4;4;3;3;2;4;64;30;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;3345;112;"3,45";158;"0,0253";"0,0253";"0,00915";"0,34";"0,0904";6843;5369;"6,67";"11,59";"7,27";105;1137501215
"338";"MarchmontGarden";"MarchmontGarden3";"MC305";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3674;108;"2,17";156;"0,0296";"0,0296";"0,026";"0,471";"0,0425";7096;5541;"5,16";"10,64";"3,85";12;1105594308
"339";"MarchmontGarden";"MarchmontGarden3";"MC306";312;"English";0;"26.03.2019 11:39";"26.03.2019 11:45";51525111;-124866;2;1;3;2;"0,7071";"-0,1036";5;3;3;4;5;1;3;1;5;5;1;1;3;4;4;3;2;3;64;30;"Male";0;0;1;0;0;0;NA;"Retired";3;1;NA;NA;NA;NA;NA;"I think it is especially pleasant and calm considering the proximity to a shopping centre and roads.";4;1;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"340";"MarchmontGarden";"MarchmontGarden3";"MC307";313;"English";0;"26.03.2019 11:32";"26.03.2019 11:50";51525111;-124866;3;1;3;3;"0,6339";"-0,2197";5;1;1;2;4;1;2;1;5;5;1;4;5;1;1;3;0;3;32;38;"Female";1;0;0;0;1;0;"Parttime employed andpart time WORKING";"Employed";7;1;NA;"Ucl";NA;NA;NA;"Its differebt to other parts of london even just a few meters away";4;1;1;1;0;0;0;NA;0;3483;117;"3,47";147;"0,0247";"0,0247";"0,00893";"0,379";"0,122";6611;5236;"6,58";"11,11";"4,86";101;1187538683
"341";"MarchmontGarden";"MarchmontGarden3";"MC308";314;"English";0;"26.03.2019 11:45";"26.03.2019 11:53";51525111;-124866;1;4;4;5;"0,5732";"-0,2803";4;1;3;5;4;2;3;1;4;4;3;2;4;2;5;2;5;5;76;28;"Male";0;0;0;1;0;0;NA;"Student";5;4;NA;"SCHOOL OF ORIENTAL AND AFRICAN STUDIES";NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;4075;10;"2,33";179;"0,0234";"0,0234";"0,0304";"0,491";"0,289";7223;5252;"4,99";"12,53";"6,24";116;1026197284
"342";"MarchmontGarden";"MarchmontGarden3";"MC309";315;"English";0;"26.03.2019 11:50";"26.03.2019 11:56";51525111;-124866;1;2;2;4;"0,75";"-0,25";4;1;3;4;5;1;3;1;4;3;1;3;3;2;2;3;1;3;44;23;"Female";0;0;0;1;0;0;NA;"Student";5;5;NA;"UCL";NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;22;115;"2,13";171;"0,0309";"0,0309";"0,0686";"0,631";"0,0772";6667;5693;"6,29";"7,57";"3,65";126;1193395447
"343";"MarchmontGarden";"MarchmontGarden3";"MC310";316;"English";0;"26.03.2019 11:54";"26.03.2019 11:57";51525111;-124866;4;3;4;3;"-0,4268";"0,0732";2;4;3;4;2;4;4;4;4;4;3;5;5;1;1;1;1;1;20;23;"Female";0;0;0;1;0;0;NA;"Student";7;3;NA;"The university of law";NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;3951;116;"2,44";17;"0,0272";"0,0272";"0,0141";"0,408";"0,0987";7482;5447;"3,29";"13,79";"7,09";119;1180833566
"344";"MarchmontGarden";"MarchmontGarden3";"MC311";336;"English";0;"26.03.2019 11:56";"26.03.2019 12:07";51525111;-124866;4;3;1;2;"-0,1464";"0,0429";4;5;3;4;3;4;3;3;2;4;5;3;4;5;4;3;3;3;72;50;"Female";1;1;0;0;0;0;NA;"Other";7;1;NA;NA;NA;NA;NA;"I love this little garden and always walk through it when I can for its peacefulness.";4;1;1;1;0;0;0;"11:58";1;3084;197;"9,42";167;"0,0351";"0,0351";"0,0185";"0,401";"0,267";7302;6059;"11,03";"11";"11";111;2007099762
"345";"MarchmontGarden";"MarchmontGarden3";"MC311";317;"English";0;"26.03.2019 11:56";"26.03.2019 12:07";51525111;-124866;3;1;2;4;"0,4268";"0,0732";5;3;4;3;4;3;3;2;4;4;3;4;5;4;3;3;3;5;72;50;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;NA;NA;NA;"I love this little garden always walk through it when i can for its peacefulness";4;1;1;1;0;0;0;"11:58";1;3084;197;"9,42";167;"0,0351";"0,0351";"0,0185";"0,401";"0,267";7302;6059;"11,03";"11";"11";111;2007099762
"346";"MarchmontGarden";"MarchmontGarden3";"MC312";337;"English";0;"26.03.2019 12:04";"26.03.2019 12:14";51525111;-124866;5;4;4;3;"-0,4268";"-0,0732";1;2;3;4;1;3;4;5;1;2;2;4;5;5;4;3;4;1;68;64;"Male";1;1;0;0;0;0;NA;"Other";1;7;"Irish";NA;NA;NA;NA;NA;4;1;1;1;0;0;0;"12:08";1;3985;103;"2,46";159;"0,0254";"0,0254";"0,0117";"0,383";"0,133";7184;5394;"5,21";"11,67";"6,02";112;1047597386
"347";"MarchmontGarden";"MarchmontGarden3";"MC313";318;"English";0;"26.03.2019 12:05";"26.03.2019 12:14";51525111;-124866;5;4;3;1;"0,2803";"-0,3232";4;2;2;3;4;2;2;3;4;4;3;1;5;4;3;4;3;4;72;NA;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;NA;NA;NA;"Relaxing";4;1;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"348";"MarchmontGarden";"MarchmontGarden3";"MC315";319;"English";0;"26.03.2019 12:07";"26.03.2019 12:17";51525111;-124866;2;2;2;4;"0,9268";"-0,1768";5;1;4;2;5;1;1;1;4;4;3;5;5;4;1;3;1;3;48;56;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;NA;NA;NA;"More birds please, less humans??";4;1;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"349";"MarchmontGarden";"MarchmontGarden3";"MC316";320;"English";0;"26.03.2019 12:14";"26.03.2019 12:23";51525111;-124866;2;1;3;3;"0,6036";"-0,1036";5;2;4;4;4;2;3;2;4;5;2;3;3;3;1;3;3;4;56;37;"Female";1;0;0;0;0;0;NA;"Employed";7;4;NA;NA;NA;NA;NA;"Almost ideal urban soundscape";4;1;1;1;0;0;0;"Aircraft overhead. Loud gulls";0;3294;11;"2,24";166;"0,0274";"0,0274";"0,00694";"0,366";"0,0703";7367;5473;"3,41";"12,29";"6,74";117;1117658552
"350";"MarchmontGarden";"MarchmontGarden3";"MC317";322;"English";0;"26.03.2019 12:18";"26.03.2019 12:31";51525111;-124866;3;2;2;2;"0,5";"0";4;2;4;3;4;2;3;2;4;4;3;3;4;4;4;3;4;5;80;61;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;3776;144;"3,81";174;"0,0282";"0,0282";"0,0292";"0,431";"0,212";6806;5859;"8,1";"6,07";"4,47";118;1470891573
"351";"MarchmontGarden";"MarchmontGarden3";"MC318";340;"English";0;"26.03.2019 12:14";"26.03.2019 12:24";51525111;-124866;4;2;1;3;"-0,2197";"-0,0732";4;5;1;2;4;4;2;3;2;4;5;2;4;4;4;4;4;3;76;19;"Female";0;0;0;0;0;1;NA;"RatherNotSay";2;1;NA;"King's college London";NA;NA;NA;NA;4;2;1;1;0;0;0;"12:24 Aircraft overhead    Estimated start time";1;387;117;"3,2";169;"0,0257";"0,0257";"0,00921";"0,393";"0,104";6718;5446;"4,81";"10,06";"5,62";105;1188217649
"352";"MarchmontGarden";"MarchmontGarden3";"MC318";339;"English";0;"26.03.2019 12:14";"26.03.2019 12:24";51525111;-124866;4;3;2;3;"-0,0429";"0,0429";3;3;4;5;1;2;4;4;2;3;4;3;4;4;3;3;2;1;52;18;"Female";0;0;0;0;0;1;NA;"RatherNotSay";2;2;NA;"King's college London";NA;NA;NA;NA;4;2;1;1;0;0;0;"12:24 Aircraft overhead    estimated start time";1;387;117;"3,2";169;"0,0257";"0,0257";"0,00921";"0,393";"0,104";6718;5446;"4,81";"10,06";"5,62";105;1188217649
"353";"MarchmontGarden";"MarchmontGarden3";"MC319";321;"English";0;"26.03.2019 12:25";"26.03.2019 12:30";51525111;-124866;2;3;2;1;"0,7803";"-0,3232";5;1;2;3;5;1;2;1;4;4;2;4;5;3;2;4;4;5;72;NA;"Female";0;0;0;1;0;0;NA;"Student";7;1;NA;"Oxford";NA;NA;NA;"Heating unit on and off";4;1;1;1;0;0;0;"Heating unit at nearby building";0;311;11;"1,66";161;"0,0278";"0,0278";"0,0147";"0,347";"0,174";7566;5539;"2,49";"14,55";"3,93";125;1120731523
"354";"MarchmontGarden";"MarchmontGarden3";"MC320";338;"English";0;"26.03.2019 12:25";"26.03.2019 12:35";51525111;-124866;4;2;1;3;"0,5607";"0,6036";5;3;4;2;2;1;5;1;1;1;2;4;5;1;0;0;1;0;8;33;"Female";0;0;0;0;0;1;NA;"RatherNotSay";3;1;NA;NA;NA;NA;NA;NA;4;1;1;1;0;0;0;"12:35 Russian/ bad English might have been assessing the city in general    Estimated start time";1;3887;96;"2,09";157;"0,0238";"0,0238";"0,0112";"0,35";"0,0864";6751;5241;"3,83";"11,22";"3,68";106;9758873721
"355";"MarchmontGarden";"MarchmontGarden3";"MC321";323;"English";0;"26.03.2019 12:30";"26.03.2019 12:43";51525111;-124866;2;2;3;3;"0,6768";"-0,0732";5;2;4;2;5;2;2;2;4;2;1;4;4;4;3;3;4;4;72;30;"Female";1;0;0;0;0;0;NA;"Employed";5;2;NA;NA;NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;4075;903;"1,28";154;"0,0254";"0,0254";"0,00696";"0,362";"0,0955";713;5233;"2,29";"12,76";"5,33";108;9177136467
"356";"MarchmontGarden";"MarchmontGarden3";"MC322";325;"English";0;"26.03.2019 12:43";"26.03.2019 12:48";51525111;-124866;1;1;3;3;"0,6036";"-0,0429";4;1;3;2;4;1;3;2;4;4;2;3;3;3;3;2;2;3;52;34;"Female";1;0;0;0;0;0;NA;"Employed";7;2;NA;"Birkbeck";NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"357";"MarchmontGarden";"MarchmontGarden3";"MC322";324;"English";0;"26.03.2019 12:31";"26.03.2019 12:47";51525111;-124866;1;2;4;4;"0,5";"-0,2071";4;2;4;4;4;2;2;2;4;5;2;3;3;5;4;4;4;5;88;NA;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"358";"MarchmontGarden";"MarchmontGarden3";"MC323";341;"English";0;"26.03.2019 12:41";"26.03.2019 12:51";51525111;-124866;4;2;2;1;"-0,4697";"-0,3839";3;4;1;4;2;4;1;4;1;4;4;2;3;3;4;4;2;4;68;49;"Female";1;1;0;0;0;0;NA;"Other";7;3;NA;NA;NA;NA;NA;"It is nice";1;1;1;1;0;0;0;"12:51 Estimated start time";1;30;14;"6,52";205;"0,0249";"0,0249";"0,0118";"0,344";"0,208";7265;5534;"9,07";"12,64";"8,99";11;1546418528
"359";"MarchmontGarden";"MarchmontGarden3";"MC324";326;"English";0;"26.03.2019 12:48";"26.03.2019 12:53";51525111;-124866;1;2;3;3;"0,5303";"0,1339";4;2;4;2;4;1;4;3;4;4;2;4;4;5;4;4;3;5;84;NA;"Female";0;0;0;1;0;0;NA;"Student";7;3;NA;"Ucl";NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;3083;107;"1,64";154;"0,0301";"0,0301";"0,0123";"0,404";"0,164";7185;553;"3,04";"10,36";"5,04";117;1090770014
"360";"MarchmontGarden";"MarchmontGarden3";"MC325";327;"English";0;"26.03.2019 12:48";"26.03.2019 12:55";51525111;-124866;2;1;4;3;"0,8536";"0,2071";5;1;5;1;4;1;3;2;4;4;2;5;5;3;3;5;2;5;72;20;"Male";1;0;0;1;0;0;NA;"Employed_Student";5;3;NA;"UCL";NA;NA;NA;"This is an oasis for sound, I always try to stop by during lunch.";4;1;1;1;0;0;0;NA;0;3275;118;"2,69";159;"0,031";"0,031";"0,016";"0,394";"0,111";7514;5605;"4,36";"13,42";"4,64";125;1203962146
"361";"MarchmontGarden";"MarchmontGarden3";"MC327";328;"English";0;"26.03.2019 12:55";"26.03.2019 13:01";51525111;-124866;2;1;2;3;"0,3536";"-0,0858";4;1;3;2;4;2;4;4;4;4;2;3;4;3;3;4;1;4;60;57;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;NA;NA;NA;NA;4;1;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"362";"MarchmontGarden";"MarchmontGarden3";"MC328";329;"English";0;"26.03.2019 12:53";"26.03.2019 13:03";51525111;-124866;2;2;2;4;"-0,6036";"0,25";1;4;2;2;1;4;3;3;4;4;2;4;4;0;0;3;0;0;12;18;"Female";0;1;0;0;0;0;NA;"Unemployed";2;3;NA;"Zige Bu";NA;NA;NA;"Add some options about animals sounds";4;2;1;1;0;0;0;NA;0;3755;105;"2,3";159;"0,0294";"0,0294";"0,0125";"0,487";"0,0688";6887;5465;"4,73";"9,76";"3,11";116;1070232358
"363";"MarchmontGarden";"MarchmontGarden3";"MC329";342;"English";0;"26.03.2019 12:48";"26.03.2019 12:58";51525111;-124866;4;2;1;2;"-0,6036";"-0,3107";2;5;1;4;3;5;1;3;2;4;4;1;3;4;3;2;2;2;52;23;"Female";0;0;0;0;0;1;NA;"RatherNotSay";5;3;NA;"UCL";NA;NA;NA;NA;4;1;1;0;0;0;0;"12:58  Estimated start time";1;3187;115;"2,65";165;"0,0336";"0,0336";"0,032";"0,465";"0,129";7277;5569;"5,83";"12,38";"3,69";13;1181107306
"364";"MarchmontGarden";"MarchmontGarden3";"MC330";330;"English";0;"26.03.2019 13:01";"26.03.2019 13:06";51525111;-124866;3;2;2;2;"-0,1036";"-0,0607";3;3;3;3;2;4;1;2;3;3;3;3;3;1;3;1;2;3;40;34;"Male";0;0;0;1;0;0;NA;"Student";7;3;NA;"Soas";NA;NA;NA;NA;4;1;1;1;0;0;0;"Aircraft overhead";0;3494;998;"2,52";153;"0,0264";"0,0264";"0,00804";"0,368";"0,0959";7019;5323;"4,53";"12,4";"8,83";107;1014518346
